Freq.	V(vout)
Step Information: Run=1  (Run: 1/18)
1.47910838816819e+004	(9.27034586371194e+000dB,-8.61353204630995e+000°)
1.51356124843619e+004	(9.15088346539766e+000dB,-9.22972131491159e+000°)
1.54881661891247e+004	(9.03177472383147e+000dB,-9.80508962534602e+000°)
1.58489319246110e+004	(8.91323388057089e+000dB,-1.03410645739616e+001°)
1.62181009735891e+004	(8.79545672261857e+000dB,-1.08390774880398e+001°)
1.65958690743755e+004	(8.67862168812771e+000dB,-1.13005568178765e+001°)
1.69824365246173e+004	(8.56289094104890e+000dB,-1.17269225622974e+001°)
1.73780082874936e+004	(8.44841140526397e+000dB,-1.21195816002207e+001°)
1.77827941003891e+004	(8.33531575179468e+000dB,-1.24799238102215e+001°)
1.81970085860997e+004	(8.22372333515681e+000dB,-1.28093188703366e+001°)
1.86208713666285e+004	(8.11374107691771e+000dB,-1.31091136410083e+001°)
1.90546071796323e+004	(8.00546429607459e+000dB,-1.33806300446783e+001°)
1.94984459975803e+004	(7.89897748706270e+000dB,-1.36251633657996e+001°)
1.99526231496886e+004	(7.79435504708665e+000dB,-1.38439809047364e+001°)
2.04173794466951e+004	(7.69166195509612e+000dB,-1.40383209280265e+001°)
2.08929613085402e+004	(7.59095440514424e+000dB,-1.42093918657209e+001°)
2.13796208950221e+004	(7.49228039711624e+000dB,-1.43583717139522e+001°)
2.18776162394953e+004	(7.39568028792960e+000dB,-1.44864076075277e+001°)
2.23872113856832e+004	(7.30118730631583e+000dB,-1.45946155332022e+001°)
2.29086765276775e+004	(7.20882803422341e+000dB,-1.46840801594153e+001°)
2.34422881531990e+004	(7.11862285775139e+000dB,-1.47558547627107e+001°)
2.39883291901947e+004	(7.03058639035106e+000dB,-1.48109612348568e+001°)
2.45470891568501e+004	(6.94472787083400e+000dB,-1.48503901579063e+001°)
2.51188643150956e+004	(6.86105153850842e+000dB,-1.48751009371299e+001°)
2.57039578276884e+004	(6.77955698754293e+000dB,-1.48860219839921e+001°)
2.63026799189536e+004	(6.70023950243380e+000dB,-1.48840509431530e+001°)
2.69153480392689e+004	(6.62309037623437e+000dB,-1.48700549589383e+001°)
2.75422870333814e+004	(6.54809721299807e+000dB,-1.48448709778635e+001°)
2.81838293126443e+004	(6.47524421569165e+000dB,-1.48093060846708e+001°)
2.88403150312658e+004	(6.40451246065654e+000dB,-1.47641378699857e+001°)
2.95120922666636e+004	(6.33588015953296e+000dB,-1.47101148281492e+001°)
3.01995172040199e+004	(6.26932290941604e+000dB,-1.46479567840846e+001°)
3.09029543251356e+004	(6.20481393188500e+000dB,-1.45783553482195e+001°)
3.16227766016835e+004	(6.14232430143528e+000dB,-1.45019743985541e+001°)
3.23593656929625e+004	(6.08182316374856e+000dB,-1.44194505889553e+001°)
3.31131121482588e+004	(6.02327794415740e+000dB,-1.43313938826868e+001°)
3.38844156139199e+004	(5.96665454659570e+000dB,-1.42383881100784e+001°)
3.46736850452528e+004	(5.91191754327611e+000dB,-1.41409915491050e+001°)
3.54813389233572e+004	(5.85903035529575e+000dB,-1.40397375275003e+001°)
3.63078054770098e+004	(5.80795542434405e+000dB,-1.39351350448832e+001°)
3.71535229097169e+004	(5.75865437566696e+000dB,-1.38276694132365e+001°)
3.80189396320557e+004	(5.71108817243156e+000dB,-1.37178029139465e+001°)
3.89045144994277e+004	(5.66521726163071e+000dB,-1.36059754695061e+001°)
3.98107170553493e+004	(5.62100171166932e+000dB,-1.34926053278910e+001°)
4.07380277804108e+004	(5.57840134177941e+000dB,-1.33780897575559e+001°)
4.16869383470331e+004	(5.53737584342080e+000dB,-1.32628057509520e+001°)
4.26579518801588e+004	(5.49788489383612e+000dB,-1.31471107344535e+001°)
4.36515832240161e+004	(5.45988826194200e+000dB,-1.30313432825807e+001°)
4.46683592150958e+004	(5.42334590675285e+000dB,-1.29158238344409e+001°)
4.57088189614870e+004	(5.38821806854812e+000dB,-1.28008554103521e+001°)
4.67735141287193e+004	(5.35446535300775e+000dB,-1.26867243266848e+001°)
4.78630092322633e+004	(5.32204880855478e+000dB,-1.25737009070386e+001°)
4.89778819368441e+004	(5.29092999715541e+000dB,-1.24620401879695e+001°)
5.01187233627267e+004	(5.26107105883851e+000dB,-1.23519826175925e+001°)
5.12861383991359e+004	(5.23243477020588e+000dB,-1.22437547455033e+001°)
5.24807460249767e+004	(5.20498459721181e+000dB,-1.21375699025884e+001°)
5.37031796370247e+004	(5.17868474249689e+000dB,-1.20336288694250e+001°)
5.49540873857619e+004	(5.15350018756528e+000dB,-1.19321205321040e+001°)
5.62341325190343e+004	(5.12939673009619e+000dB,-1.18332225244470e+001°)
5.75439937337151e+004	(5.10634101668224e+000dB,-1.17371018557186e+001°)
5.88843655355583e+004	(5.08430057128535e+000dB,-1.16439155230726e+001°)
6.02559586074351e+004	(5.06324381969905e+000dB,-1.15538111080955e+001°)
6.16595001861475e+004	(5.04314011030183e+000dB,-1.14669273569366e+001°)
6.30957344480186e+004	(5.02395973138144e+000dB,-1.13833947436352e+001°)
6.45654229034648e+004	(5.00567392530346e+000dB,-1.13033360163646e+001°)
6.60693448007589e+004	(4.98825489979065e+000dB,-1.12268667264253e+001°)
6.76082975391974e+004	(4.97167583657123e+000dB,-1.11540957399142e+001°)
6.91830970918929e+004	(4.95591089764586e+000dB,-1.10851257320930e+001°)
7.07945784384130e+004	(4.94093522941362e+000dB,-1.10200536645643e+001°)
7.24435960074982e+004	(4.92672496488773e+000dB,-1.09589712454418e+001°)
7.41310241300909e+004	(4.91325722422166e+000dB,-1.09019653727720e+001°)
7.58577575029175e+004	(4.90051011375626e+000dB,-1.08491185615317e+001°)
7.76247116628683e+004	(4.88846272378806e+000dB,-1.08005093545806e+001°)
7.94328234724272e+004	(4.87709512524869e+000dB,-1.07562127180011e+001°)
8.12830516164090e+004	(4.86638836547514e+000dB,-1.07163004213025e+001°)
8.31763771102661e+004	(4.85632446324068e+000dB,-1.06808414030072e+001°)
8.51138038202367e+004	(4.84688640320569e+000dB,-1.06499021221683e+001°)
8.70963589956071e+004	(4.83805812993901e+000dB,-1.06235468964004e+001°)
8.91250938133735e+004	(4.82982454165051e+000dB,-1.06018382270272e+001°)
9.12010839355899e+004	(4.82217148376622e+000dB,-1.05848371119732e+001°)
9.33254300796980e+004	(4.81508574246951e+000dB,-1.05726033470396e+001°)
9.54992586021425e+004	(4.80855503832332e+000dB,-1.05651958162229e+001°)
9.77237220955799e+004	(4.80256802007956e+000dB,-1.05626727717401e+001°)
1.00000000000000e+005	(4.79711425877623e+000dB,-1.05650921044374e+001°)
Step Information: Run=15  (Run: 15/18)
1.00000000000000e+001	(-2.28455578535741e+000dB,-5.08732207110429e+001°)
1.02329299228075e+001	(-2.44061548821287e+000dB,-5.08647540311127e+001°)
1.04712854805090e+001	(-2.59664792657971e+000dB,-5.08412418279786e+001°)
1.07151930523761e+001	(-2.75258839939637e+000dB,-5.08026887211370e+001°)
1.09647819614319e+001	(-2.90837224057301e+000dB,-5.07491098163967e+001°)
1.12201845430196e+001	(-3.06393484369390e+000dB,-5.06805307355825e+001°)
1.14815362149688e+001	(-3.21921168771721e+000dB,-5.05969876623914e+001°)
1.17489755493953e+001	(-3.37413836407095e+000dB,-5.04985274035758e+001°)
1.20226443461741e+001	(-3.52865060553164e+000dB,-5.03852074643520e+001°)
1.23026877081238e+001	(-3.68268431725670e+000dB,-5.02570961366620e+001°)
1.25892541179417e+001	(-3.83617561032193e+000dB,-5.01142725986502e+001°)
1.28824955169313e+001	(-3.98906083809284e+000dB,-4.99568270234656e+001°)
1.31825673855641e+001	(-4.14127663573167e+000dB,-4.97848606952470e+001°)
1.34896288259165e+001	(-4.29275996311195e+000dB,-4.95984861299238e+001°)
1.38038426460288e+001	(-4.44344815137810e+000dB,-4.93978271982384e+001°)
1.41253754462275e+001	(-4.59327895335071e+000dB,-4.91830192481981e+001°)
1.44543977074593e+001	(-4.74219059793636e+000dB,-4.89542092239812e+001°)
1.47910838816821e+001	(-4.89012184865723e+000dB,-4.87115557781600e+001°)
1.51356124843621e+001	(-5.03701206636750e+000dB,-4.84552293739671e+001°)
1.54881661891248e+001	(-5.18280127617340e+000dB,-4.81854123742256e+001°)
1.58489319246111e+001	(-5.32743023852049e+000dB,-4.79022991134830e+001°)
1.62181009735893e+001	(-5.47084052435590e+000dB,-4.76060959498465e+001°)
1.65958690743756e+001	(-5.61297459421630e+000dB,-4.72970212930103e+001°)
1.69824365246174e+001	(-5.75377588103324e+000dB,-4.69753056049921e+001°)
1.73780082874937e+001	(-5.89318887638823e+000dB,-4.66411913701741e+001°)
1.77827941003892e+001	(-6.03115921988995e+000dB,-4.62949330313538e+001°)
1.81970085860998e+001	(-6.16763379128716e+000dB,-4.59367968886714e+001°)
1.86208713666287e+001	(-6.30256080487315e+000dB,-4.55670609584849e+001°)
1.90546071796325e+001	(-6.43588990568192e+000dB,-4.51860147895144e+001°)
1.94984459975804e+001	(-6.56757226692420e+000dB,-4.47939592338725e+001°)
1.99526231496888e+001	(-6.69756068806265e+000dB,-4.43912061709368e+001°)
2.04173794466953e+001	(-6.82580969288243e+000dB,-4.39780781824026e+001°)
2.08929613085404e+001	(-6.95227562687527e+000dB,-4.35549081772734e+001°)
2.13796208950223e+001	(-7.07691675322435e+000dB,-4.31220389660027e+001°)
2.18776162394955e+001	(-7.19969334665328e+000dB,-4.26798227834869e+001°)
2.23872113856834e+001	(-7.32056778438725e+000dB,-4.22286207611185e+001°)
2.29086765276777e+001	(-7.43950463346733e+000dB,-4.17688023486401e+001°)
2.34422881531992e+001	(-7.55647073366151e+000dB,-4.13007446870795e+001°)
2.39883291901949e+001	(-7.67143527522822e+000dB,-4.08248319345905e+001°)
2.45470891568503e+001	(-7.78436987080953e+000dB,-4.03414545475660e+001°)
2.51188643150958e+001	(-7.89524862076344e+000dB,-3.98510085199164e+001°)
2.57039578276886e+001	(-8.00404817128540e+000dB,-3.93538945839152e+001°)
2.63026799189538e+001	(-8.11074776472042e+000dB,-3.88505173764876e+001°)
2.69153480392691e+001	(-8.21532928152577e+000dB,-3.83412845752614e+001°)
2.75422870333816e+001	(-8.31777727341233e+000dB,-3.78266060090908e+001°)
2.81838293126445e+001	(-8.41807898726689e+000dB,-3.73068927481073e+001°)
2.88403150312660e+001	(-8.51622437953817e+000dB,-3.67825561786329e+001°)
2.95120922666638e+001	(-8.61220612085531e+000dB,-3.62540070685139e+001°)
3.01995172040201e+001	(-8.70601959073629e+000dB,-3.57216546285807e+001°)
3.09029543251359e+001	(-8.79766286233557e+000dB,-3.51859055760246e+001°)
3.16227766016838e+001	(-8.88713667727210e+000dB,-3.46471632054894e+001°)
3.23593656929628e+001	(-8.97444441067098e+000dB,-3.41058264736146e+001°)
3.31131121482591e+001	(-9.05959202664093e+000dB,-3.35622891026318e+001°)
3.38844156139202e+001	(-9.14258802449682e+000dB,-3.30169387084197e+001°)
3.46736850452531e+001	(-9.22344337611726e+000dB,-3.24701559581525e+001°)
3.54813389233575e+001	(-9.30217145490332e+000dB,-3.19223137623590e+001°)
3.63078054770101e+001	(-9.37878795687305e+000dB,-3.13737765058285e+001°)
3.71535229097172e+001	(-9.45331081448731e+000dB,-3.08248993213829e+001°)
3.80189396320561e+001	(-9.52576010385499e+000dB,-3.02760274100704e+001°)
3.89045144994280e+001	(-9.59615794600902e+000dB,-2.97274954108499e+001°)
3.98107170553497e+001	(-9.66452840297828e+000dB,-2.91796268223212e+001°)
4.07380277804112e+001	(-9.73089736940531e+000dB,-2.86327334785353e+001°)
4.16869383470335e+001	(-9.79529246047420e+000dB,-2.80871150803863e+001°)
4.26579518801592e+001	(-9.85774289691915e+000dB,-2.75430587835628e+001°)
4.36515832240165e+001	(-9.91827938787993e+000dB,-2.70008388435209e+001°)
4.46683592150962e+001	(-9.97693401235962e+000dB,-2.64607163174436e+001°)
4.57088189614874e+001	(-1.00337401000192e+001dB,-2.59229388226759e+001°)
4.67735141287197e+001	(-1.00887321120180e+001dB,-2.53877403506826e+001°)
4.78630092322638e+001	(-1.01419455225744e+001dB,-2.48553411351652e+001°)
4.89778819368445e+001	(-1.01934167018843e+001dB,-2.43259475725963e+001°)
5.01187233627271e+001	(-1.02431828009902e+001dB,-2.37997521931035e+001°)
5.12861383991364e+001	(-1.02912816391478e+001dB,-2.32769336793378e+001°)
5.24807460249772e+001	(-1.03377515941877e+001dB,-2.27576569307152e+001°)
5.37031796370252e+001	(-1.03826314963178e+001dB,-2.22420731702142e+001°)
5.49540873857624e+001	(-1.04259605257600e+001dB,-2.17303200907490e+001°)
5.62341325190348e+001	(-1.04677781145622e+001dB,-2.12225220380168e+001°)
5.75439937337156e+001	(-1.05081238528733e+001dB,-2.07187902266322e+001°)
5.88843655355588e+001	(-1.05470373999204e+001dB,-2.02192229863202e+001°)
6.02559586074357e+001	(-1.05845583998744e+001dB,-1.97239060349262e+001°)
6.16595001861481e+001	(-1.06207264027456e+001dB,-1.92329127750204e+001°)
6.30957344480192e+001	(-1.06555807904050e+001dB,-1.87463046109255e+001°)
6.45654229034654e+001	(-1.06891607077850e+001dB,-1.82641312830682e+001°)
6.60693448007595e+001	(-1.07215049992738e+001dB,-1.77864312166510e+001°)
6.76082975391980e+001	(-1.07526521502853e+001dB,-1.73132318817533e+001°)
6.91830970918935e+001	(-1.07826402339480e+001dB,-1.68445501621006e+001°)
7.07945784384136e+001	(-1.08115068628341e+001dB,-1.63803927298795e+001°)
7.24435960074988e+001	(-1.08392891456216e+001dB,-1.59207564241265e+001°)
7.41310241300916e+001	(-1.08660236485575e+001dB,-1.54656286303725e+001°)
7.58577575029182e+001	(-1.08917463615781e+001dB,-1.50149876593845e+001°)
7.76247116628690e+001	(-1.09164926689192e+001dB,-1.45688031230055e+001°)
7.94328234724279e+001	(-1.09402973240420e+001dB,-1.41270363052524e+001°)
8.12830516164097e+001	(-1.09631944286859e+001dB,-1.36896405269880e+001°)
8.31763771102669e+001	(-1.09852174158564e+001dB,-1.32565615026343e+001°)
8.51138038202374e+001	(-1.10063990365466e+001dB,-1.28277376875409e+001°)
8.70963589956078e+001	(-1.10267713499903e+001dB,-1.24031006147603e+001°)
8.91250938133743e+001	(-1.10463657172427e+001dB,-1.19825752201144e+001°)
9.12010839355907e+001	(-1.10652127978858e+001dB,-1.15660801545569e+001°)
9.33254300796988e+001	(-1.10833425496552e+001dB,-1.11535280829517e+001°)
9.54992586021433e+001	(-1.11007842307903e+001dB,-1.07448259684889e+001°)
9.77237220955808e+001	(-1.11175664049121e+001dB,-1.03398753420570e+001°)
9.99999999999997e+001	(-1.11337169482394e+001dB,-9.93857255596892e+000°)
1.02329299228075e+002	(-1.11492630589564e+001dB,-9.54080902152016e+000°)
1.04712854805090e+002	(-1.11642312685536e+001dB,-9.14647142991485e+000°)
1.07151930523760e+002	(-1.11786474549685e+001dB,-8.75544195615544e+000°)
1.09647819614318e+002	(-1.11925368573565e+001dB,-8.36759844553381e+000°)
1.12201845430196e+002	(-1.12059240923326e+001dB,-7.98281458240003e+000°)
1.14815362149688e+002	(-1.12188331715271e+001dB,-7.60096004091091e+000°)
1.17489755493953e+002	(-1.12312875203026e+001dB,-7.22190061748149e+000°)
1.20226443461741e+002	(-1.12433099974899e+001dB,-6.84549834467335e+000°)
1.23026877081238e+002	(-1.12549229159975e+001dB,-6.47161158625923e+000°)
1.25892541179416e+002	(-1.12661480641599e+001dB,-6.10009511319968e+000°)
1.28824955169313e+002	(-1.12770067276868e+001dB,-5.73080016026106e+000°)
1.31825673855640e+002	(-1.12875197120819e+001dB,-5.36357446298824e+000°)
1.34896288259165e+002	(-1.12977073653983e+001dB,-4.99826227472768e+000°)
1.38038426460288e+002	(-1.13075896011983e+001dB,-4.63470436337164e+000°)
1.41253754462275e+002	(-1.13171859215847e+001dB,-4.27273798746750e+000°)
1.44543977074592e+002	(-1.13265154401685e+001dB,-3.91219685130412e+000°)
1.47910838816820e+002	(-1.13355969048320e+001dB,-3.55291103855384e+000°)
1.51356124843620e+002	(-1.13444487201472e+001dB,-3.19470692401162e+000°)
1.54881661891248e+002	(-1.13530889692961e+001dB,-2.83740706293536e+000°)
1.58489319246111e+002	(-1.13615354353372e+001dB,-2.48083005745112e+000°)
1.62181009735892e+002	(-1.13698056216524e+001dB,-2.12479039944826e+000°)
1.65958690743755e+002	(-1.13779167713956e+001dB,-1.76909828934799e+000°)
1.69824365246174e+002	(-1.13858858857551e+001dB,-1.41355943009013e+000°)
1.73780082874937e+002	(-1.13937297408262e+001dB,-1.05797479564371e+000°)
1.77827941003892e+002	(-1.14014649028746e+001dB,-7.02140373310392e-001°)
1.81970085860998e+002	(-1.14091077417556e+001dB,-3.45846879054430e-001°)
1.86208713666286e+002	(-1.14166744422310e+001dB,1.11205549397574e-002°)
1.90546071796324e+002	(-1.14241810129076e+001dB,3.68982721308534e-001°)
1.94984459975804e+002	(-1.14316432924941e+001dB,7.27966708001827e-001°)
1.99526231496887e+002	(-1.14390769530492e+001dB,1.08830629909822e+000°)
2.04173794466952e+002	(-1.14464974998627e+001dB,1.45024240683054e+000°)
2.08929613085403e+002	(-1.14539202675809e+001dB,1.81402353571399e+000°)
2.13796208950222e+002	(-1.14613604121503e+001dB,2.17990627967182e+000°)
2.18776162394954e+002	(-1.14688328981192e+001dB,2.54815585304254e+000°)
2.23872113856833e+002	(-1.14763524807897e+001dB,2.91904665633304e+000°)
2.29086765276776e+002	(-1.14839336826688e+001dB,3.29286287754783e+000°)
2.34422881531991e+002	(-1.14915907636168e+001dB,3.66989912987730e+000°)
2.39883291901948e+002	(-1.14993376840329e+001dB,4.05046112645834e+000°)
2.45470891568502e+002	(-1.15071880603582e+001dB,4.43486639283204e+000°)
2.51188643150957e+002	(-1.15151551121067e+001dB,4.82344501760555e+000°)
2.57039578276885e+002	(-1.15232515995618e+001dB,5.21654044167444e+000°)
2.63026799189537e+002	(-1.15314897511918e+001dB,5.61451028617205e+000°)
2.69153480392690e+002	(-1.15398811797490e+001dB,6.01772721907533e+000°)
2.75422870333816e+002	(-1.15484367859167e+001dB,6.42657986009846e+000°)
2.81838293126444e+002	(-1.15571666482615e+001dB,6.84147372314155e+000°)
2.88403150312659e+002	(-1.15660798981257e+001dB,7.26283219511062e+000°)
2.95120922666637e+002	(-1.15751845779707e+001dB,7.69109754937619e+000°)
3.01995172040200e+002	(-1.15844874815374e+001dB,8.12673199146647e+000°)
3.09029543251358e+002	(-1.15939939740397e+001dB,8.57021873378111e+000°)
3.16227766016837e+002	(-1.16037077904463e+001dB,9.02206309513037e+000°)
3.23593656929627e+002	(-1.16136308097305e+001dB,9.48279361972801e+000°)
3.31131121482590e+002	(-1.16237628027879e+001dB,9.95296320885551e+000°)
3.38844156139201e+002	(-1.16341011515310e+001dB,1.04331502567359e+001°)
3.46736850452530e+002	(-1.16446405364734e+001dB,1.09239597801605e+001°)
3.54813389233574e+002	(-1.16553725899251e+001dB,1.14260245290541e+001°)
3.63078054770100e+002	(-1.16662855117203e+001dB,1.19400060623918e+001°)
3.71535229097171e+002	(-1.16773636442253e+001dB,1.24665957706289e+001°)
3.80189396320559e+002	(-1.16885870032055e+001dB,1.30065158220212e+001°)
3.89045144994279e+002	(-1.16999307610011e+001dB,1.35605200058186e+001°)
3.98107170553495e+002	(-1.17113646783758e+001dB,1.41293944402510e+001°)
4.07380277804111e+002	(-1.17228524813755e+001dB,1.47139581074173e+001°)
4.16869383470333e+002	(-1.17343511796014e+001dB,1.53150631705781e+001°)
4.26579518801591e+002	(-1.17458103224734e+001dB,1.59335950218742e+001°)
4.36515832240164e+002	(-1.17571711903842e+001dB,1.65704720001176e+001°)
4.46683592150961e+002	(-1.17683659181512e+001dB,1.72266447090001e+001°)
4.57088189614873e+002	(-1.17793165489171e+001dB,1.79030948558602e+001°)
4.67735141287196e+002	(-1.17899340176764e+001dB,1.86008335201040e+001°)
4.78630092322636e+002	(-1.18001170649894e+001dB,1.93208987486274e+001°)
4.89778819368444e+002	(-1.18097510832429e+001dB,2.00643523633445e+001°)
5.01187233627270e+002	(-1.18187069001202e+001dB,2.08322758535447e+001°)
5.12861383991362e+002	(-1.18268395068216e+001dB,2.16257652137403e+001°)
5.24807460249770e+002	(-1.18339867421229e+001dB,2.24459245766089e+001°)
5.37031796370250e+002	(-1.18399679476474e+001dB,2.32938584814392e+001°)
5.49540873857622e+002	(-1.18445826148315e+001dB,2.41706626123022e+001°)
5.62341325190346e+002	(-1.18476090500248e+001dB,2.50774128384055e+001°)
5.75439937337154e+002	(-1.18488030910000e+001dB,2.60151523934619e+001°)
5.88843655355586e+002	(-1.18478969158165e+001dB,2.69848770434760e+001°)
6.02559586074355e+002	(-1.18445979933591e+001dB,2.79875181154297e+001°)
6.16595001861479e+002	(-1.18385882337593e+001dB,2.90239232954935e+001°)
6.30957344480190e+002	(-1.18295234059525e+001dB,3.00948351572485e+001°)
6.45654229034652e+002	(-1.18170328983375e+001dB,3.12008674505079e+001°)
6.60693448007592e+002	(-1.18007199062352e+001dB,3.23424792718256e+001°)
6.76082975391978e+002	(-1.17801621357161e+001dB,3.35199473500260e+001°)
6.91830970918933e+002	(-1.17549131163686e+001dB,3.47333368141576e+001°)
7.07945784384134e+002	(-1.17245042145079e+001dB,3.59824709654045e+001°)
7.24435960074986e+002	(-1.16884474319001e+001dB,3.72669007444577e+001°)
7.41310241300914e+002	(-1.16462390620252e+001dB,3.85858747644508e+001°)
7.58577575029180e+002	(-1.15973642551176e+001dB,3.99383109561666e+001°)
7.76247116628688e+002	(-1.15413025139298e+001dB,4.13227710327093e+001°)
7.94328234724277e+002	(-1.14775341042048e+001dB,4.27374391079258e+001°)
8.12830516164095e+002	(-1.14055473178214e+001dB,4.41801058771075e+001°)
8.31763771102666e+002	(-1.13248464741512e+001dB,4.56481597699481e+001°)
8.51138038202372e+002	(-1.12349604891029e+001dB,4.71385863962702e+001°)
8.70963589956076e+002	(-1.11354517855358e+001dB,4.86479774113468e+001°)
8.91250938133741e+002	(-1.10259252680274e+001dB,5.01725496242487e+001°)
9.12010839355905e+002	(-1.09060370447589e+001dB,5.17081747647399e+001°)
9.33254300796986e+002	(-1.07755025548555e+001dB,5.32504198294667e+001°)
9.54992586021431e+002	(-1.06341037554293e+001dB,5.47945973769474e+001°)
9.77237220955805e+002	(-1.04816950418301e+001dB,5.63358245745736e+001°)
9.99999999999994e+002	(-1.03182076180331e+001dB,5.78690892680438e+001°)
1.02329299228075e+003	(-1.01436520999077e+001dB,5.93893208944496e+001°)
1.04712854805089e+003	(-9.95811921794037e+000dB,6.08914637396324e+001°)
1.07151930523760e+003	(-9.76177858119021e+000dB,6.23705498819191e+001°)
1.09647819614318e+003	(-9.55487556276219e+000dB,6.38217691848764e+001°)
1.12201845430196e+003	(-9.33772646036988e+000dB,6.52405338990478e+001°)
1.14815362149688e+003	(-9.11071216579037e+000dB,6.66225357857108e+001°)
1.17489755493952e+003	(-8.87427063802360e+000dB,6.79637941478544e+001°)
1.20226443461741e+003	(-8.62888851294849e+000dB,6.92606936980800e+001°)
1.23026877081237e+003	(-8.37509219605955e+000dB,7.05100117596693e+001°)
1.25892541179416e+003	(-8.11343877583776e+000dB,7.17089348382855e+001°)
1.28824955169313e+003	(-7.84450706688065e+000dB,7.28550650785374e+001°)
1.31825673855640e+003	(-7.56888904887876e+000dB,7.39464175043711e+001°)
1.34896288259165e+003	(-7.28718191527166e+000dB,7.49814092202840e+001°)
1.38038426460288e+003	(-6.99998088924175e+000dB,7.59588419191309e+001°)
1.41253754462275e+003	(-6.70787290925528e+000dB,7.68778791093591e+001°)
1.44543977074592e+003	(-6.41143123528857e+000dB,7.77380194545808e+001°)
1.47910838816820e+003	(-6.11121098269340e+000dB,7.85390675302154e+001°)
1.51356124843620e+003	(-5.80774555475340e+000dB,7.92811031655679e+001°)
1.54881661891247e+003	(-5.50154391778420e+000dB,7.99644503742076e+001°)
1.58489319246110e+003	(-5.19308864379913e+000dB,8.05896466975105e+001°)
1.62181009735892e+003	(-4.88283463443758e+000dB,8.11574136090492e+001°)
1.65958690743755e+003	(-4.57120843487044e+000dB,8.16686284609881e+001°)
1.69824365246173e+003	(-4.25860804646587e+000dB,8.21242983042519e+001°)
1.73780082874936e+003	(-3.94540315085197e+000dB,8.25255357855774e+001°)
1.77827941003891e+003	(-3.63193566448659e+000dB,8.28735372179301e+001°)
1.81970085860997e+003	(-3.31852055094669e+000dB,8.31695628357417e+001°)
1.86208713666286e+003	(-3.00544682706741e+000dB,8.34149191814251e+001°)
1.90546071796323e+003	(-2.69297870817158e+000dB,8.36109435223805e+001°)
1.94984459975803e+003	(-2.38135684647813e+000dB,8.37589901656260e+001°)
1.99526231496887e+003	(-2.07079962505312e+000dB,8.38604185176255e+001°)
2.04173794466952e+003	(-1.76150447718134e+000dB,8.39165827273254e+001°)
2.08929613085403e+003	(-1.45364920769125e+000dB,8.39288227485805e+001°)
2.13796208950222e+003	(-1.14739329853550e+000dB,8.38984566620644e+001°)
2.18776162394954e+003	(-8.42879185833168e-001dB,8.38267741047628e+001°)
2.23872113856832e+003	(-5.40233499672851e-001dB,8.37150306658748e+001°)
2.29086765276776e+003	(-2.39568261329380e-001dB,8.35644431203271e+001°)
2.34422881531991e+003	(5.90179647560163e-002dB,8.33761853842945e+001°)
2.39883291901947e+003	(3.55438964757650e-001dB,8.31513850905084e+001°)
2.45470891568501e+003	(6.49619813899736e-001dB,8.28911206942601e+001°)
2.51188643150956e+003	(9.41495857211733e-001dB,8.25964190335683e+001°)
2.57039578276885e+003	(1.23101172939350e+000dB,8.22682532787775e+001°)
2.63026799189536e+003	(1.51812040998006e+000dB,8.19075412177792e+001°)
2.69153480392690e+003	(1.80278230962307e+000dB,8.15151438330477e+001°)
2.75422870333815e+003	(2.08496438311314e+000dB,8.10918641357716e+001°)
2.81838293126443e+003	(2.36463926471527e+000dB,8.06384462305643e+001°)
2.88403150312659e+003	(2.64178442144687e+000dB,8.01555745916328e+001°)
2.95120922666636e+003	(2.91638132006793e+000dB,7.96438735379336e+001°)
3.01995172040199e+003	(3.18841460375625e+000dB,7.91039069008549e+001°)
3.09029543251357e+003	(3.45787127469187e+000dB,7.85361778834184e+001°)
3.16227766016836e+003	(3.72473987906372e+000dB,7.79411291149912e+001°)
3.23593656929626e+003	(3.98900969133209e+000dB,7.73191429101349e+001°)
3.31131121482589e+003	(4.25066989493086e+000dB,7.66705417445768e+001°)
3.38844156139200e+003	(4.50970875697420e+000dB,7.59955889654558e+001°)
3.46736850452529e+003	(4.76611279495031e+000dB,7.52944897570375e+001°)
3.54813389233573e+003	(5.01986593384659e+000dB,7.45673923870708e+001°)
3.63078054770099e+003	(5.27094865266826e+000dB,7.38143897629085e+001°)
3.71535229097170e+003	(5.51933711990113e+000dB,7.30355213304670e+001°)
3.80189396320558e+003	(5.76500231814428e+000dB,7.22307753530413e+001°)
3.89045144994278e+003	(6.00790915892070e+000dB,7.14000916108965e+001°)
3.98107170553494e+003	(6.24801558958367e+000dB,7.05433645663605e+001°)
4.07380277804110e+003	(6.48527169529677e+000dB,6.96604470427320e+001°)
4.16869383470332e+003	(6.71961880029758e+000dB,6.87511544685501e+001°)
4.26579518801589e+003	(6.95098857408279e+000dB,6.78152697414251e+001°)
4.36515832240162e+003	(7.17930214979225e+000dB,6.68525487674594e+001°)
4.46683592150960e+003	(7.40446926393874e+000dB,6.58627267329371e+001°)
4.57088189614871e+003	(7.62638742873337e+000dB,6.48455251640530e+001°)
4.67735141287194e+003	(7.84494115059299e+000dB,6.38006598274929e+001°)
4.78630092322634e+003	(8.06000121096628e+000dB,6.27278495191477e+001°)
4.89778819368442e+003	(8.27142402834404e+000dB,6.16268257795297e+001°)
5.01187233627268e+003	(8.47905112316818e+000dB,6.04973435619371e+001°)
